"Attempt_ID","Pgl_Bez","N_Fertilization_kg_ha","Ert_dt_ha","RP_Go","N_Efficiency","CropType_Long","pH","K","P","Mg","Corg","NH4_N","NO3_N","Nges","Smin","B","Mn","Cu","Zn","Mo","KAK_eff","Ca_eff","Mg_eff","K_eff","Na_eff","BS","Soiltype","Soiltype_Short","Sand","Silt","Clay"
"WW-N032-21-C_03","Pp_35_35_30_T2_T3_T5",200,89.35,13.6,59.7,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N032-21-C_09","AnN_Pp_80_20_T1_T4",200,93.12,11.3,48,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N032-21-C_01","ohne N",0,45.42,9.2,NA,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N032-21-C_02","Pi46_35_35_30_T2_T3_T5",200,89.67,12.7,54.1,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N032-21-C_04","AnN_50_50_T2_T4",200,89.71,13.1,57.1,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N032-21-C_10","Pp_AnN_35_65_T2_T3",200,89.42,13.2,57.3,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N032-21-C_08","AnN_Pp_70_30_T1_T4",200,92.54,11.8,50.8,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N901-21-SH_01","ohne N",0,81.93,10.6,NA,"Winter Soft Wheat",6.5,17.8,7.6,16.7,1.34,0.14,1.45,0.11,0.27,0.6,110.5,3.06,7.99,0.054,7.1,7.49,1.53,0.55,0.1,134.8,"strong loamier Sand","Sl4",53.2,33.1,13.6
"WW-N901-21-SH_10","Pp_AnN_35_65_T2_T3",200,108.95,13.4,44.3,"Winter Soft Wheat",6.5,17.8,7.6,16.7,1.34,0.14,1.45,0.11,0.27,0.6,110.5,3.06,7.99,0.054,7.1,7.49,1.53,0.55,0.1,134.8,"strong loamier Sand","Sl4",53.2,33.1,13.6
"WW-N901-21-SH_07","AnN_Pp_70_30_T2_T4",200,108.03,13.1,40.9,"Winter Soft Wheat",6.5,17.8,7.6,16.7,1.34,0.14,1.45,0.11,0.27,0.6,110.5,3.06,7.99,0.054,7.1,7.49,1.53,0.55,0.1,134.8,"strong loamier Sand","Sl4",53.2,33.1,13.6
"WW-N901-21-SH_06","AnN_Pp_50_50_T1_T4",200,113.43,13,45.8,"Winter Soft Wheat",6.5,17.8,7.6,16.7,1.34,0.14,1.45,0.11,0.27,0.6,110.5,3.06,7.99,0.054,7.1,7.49,1.53,0.55,0.1,134.8,"strong loamier Sand","Sl4",53.2,33.1,13.6
"WW-N901-21-SH_09","AnN_Pp_80_20_T1_T4",200,105.93,13,38,"Winter Soft Wheat",6.5,17.8,7.6,16.7,1.34,0.14,1.45,0.11,0.27,0.6,110.5,3.06,7.99,0.054,7.1,7.49,1.53,0.55,0.1,134.8,"strong loamier Sand","Sl4",53.2,33.1,13.6
"WW-N901-21-SH_02","Pi46_35_35_30_T2_T3_T5",200,110.53,13.7,48.6,"Winter Soft Wheat",6.5,17.8,7.6,16.7,1.34,0.14,1.45,0.11,0.27,0.6,110.5,3.06,7.99,0.054,7.1,7.49,1.53,0.55,0.1,134.8,"strong loamier Sand","Sl4",53.2,33.1,13.6
"WW-N901-21-SH_03","Pp_35_35_30_T2_T3_T5",200,110.35,13.6,47.1,"Winter Soft Wheat",6.5,17.8,7.6,16.7,1.34,0.14,1.45,0.11,0.27,0.6,110.5,3.06,7.99,0.054,7.1,7.49,1.53,0.55,0.1,134.8,"strong loamier Sand","Sl4",53.2,33.1,13.6
"WW-N901-21-SH_11","Pp_AnN_35_65_T1_T3",200,107.7,13.3,42.4,"Winter Soft Wheat",6.5,17.8,7.6,16.7,1.34,0.14,1.45,0.11,0.27,0.6,110.5,3.06,7.99,0.054,7.1,7.49,1.53,0.55,0.1,134.8,"strong loamier Sand","Sl4",53.2,33.1,13.6
"WW-N901-21-SH_08","AnN_Pp_70_30_T1_T4",200,109.2,13.2,43.3,"Winter Soft Wheat",6.5,17.8,7.6,16.7,1.34,0.14,1.45,0.11,0.27,0.6,110.5,3.06,7.99,0.054,7.1,7.49,1.53,0.55,0.1,134.8,"strong loamier Sand","Sl4",53.2,33.1,13.6
"WW-N901-21-SH_12","KAS_35_35_30_T2_T3_T5",200,105.28,13.9,44.7,"Winter Soft Wheat",6.5,17.8,7.6,16.7,1.34,0.14,1.45,0.11,0.27,0.6,110.5,3.06,7.99,0.054,7.1,7.49,1.53,0.55,0.1,134.8,"strong loamier Sand","Sl4",53.2,33.1,13.6
"WW-N901-21-SH_04","AnN_50_50_T2_T4",200,108.03,13.1,40.9,"Winter Soft Wheat",6.5,17.8,7.6,16.7,1.34,0.14,1.45,0.11,0.27,0.6,110.5,3.06,7.99,0.054,7.1,7.49,1.53,0.55,0.1,134.8,"strong loamier Sand","Sl4",53.2,33.1,13.6
"WW-N901-21-SH_05","AnN_50_50_T1_T3",200,109.85,13.2,43.3,"Winter Soft Wheat",6.5,17.8,7.6,16.7,1.34,0.14,1.45,0.11,0.27,0.6,110.5,3.06,7.99,0.054,7.1,7.49,1.53,0.55,0.1,134.8,"strong loamier Sand","Sl4",53.2,33.1,13.6
"WW-N902-21-SH_09","AnN_Pp_80_20_T1_T4",175,98.28,12.8,32.3,"Winter Soft Wheat",7,30.9,7.3,18.1,1.26,0.19,1.29,0.12,7.07,0.89,146.2,2.51,7.41,0.043,10.5,9.58,1.62,0.79,0.1,114.2,"sandy loamier Silt","Uls",22.4,62.8,14.8
"WW-N902-21-SH_08","AnN_Pp_70_30_T1_T4",175,96.65,12.6,28.2,"Winter Soft Wheat",7,30.9,7.3,18.1,1.26,0.19,1.29,0.12,7.07,0.89,146.2,2.51,7.41,0.043,10.5,9.58,1.62,0.79,0.1,114.2,"sandy loamier Silt","Uls",22.4,62.8,14.8
"WW-N902-21-SH_05","AnN_50_50_T1_T3",175,100,12.7,33.1,"Winter Soft Wheat",7,30.9,7.3,18.1,1.26,0.19,1.29,0.12,7.07,0.89,146.2,2.51,7.41,0.043,10.5,9.58,1.62,0.79,0.1,114.2,"sandy loamier Silt","Uls",22.4,62.8,14.8
"WW-N902-21-SH_03","Pp_35_35_30_T2_T3_T5",175,100.08,13.3,38.2,"Winter Soft Wheat",7,30.9,7.3,18.1,1.26,0.19,1.29,0.12,7.07,0.89,146.2,2.51,7.41,0.043,10.5,9.58,1.62,0.79,0.1,114.2,"sandy loamier Silt","Uls",22.4,62.8,14.8
"WW-N902-21-SH_10","Pp_AnN_35_65_T2_T3",175,97.83,12.7,31,"Winter Soft Wheat",7,30.9,7.3,18.1,1.26,0.19,1.29,0.12,7.07,0.89,146.2,2.51,7.41,0.043,10.5,9.58,1.62,0.79,0.1,114.2,"sandy loamier Silt","Uls",22.4,62.8,14.8
"WW-N902-21-SH_11","Pp_AnN_35_65_T1_T3",175,96.78,12.6,29,"Winter Soft Wheat",7,30.9,7.3,18.1,1.26,0.19,1.29,0.12,7.07,0.89,146.2,2.51,7.41,0.043,10.5,9.58,1.62,0.79,0.1,114.2,"sandy loamier Silt","Uls",22.4,62.8,14.8
"WW-N902-21-SH_06","AnN_Pp_50_50_T1_T4",175,100.1,12.7,33.3,"Winter Soft Wheat",7,30.9,7.3,18.1,1.26,0.19,1.29,0.12,7.07,0.89,146.2,2.51,7.41,0.043,10.5,9.58,1.62,0.79,0.1,114.2,"sandy loamier Silt","Uls",22.4,62.8,14.8
"WW-N902-21-SH_07","AnN_Pp_70_30_T2_T4",175,102.18,12.9,37.3,"Winter Soft Wheat",7,30.9,7.3,18.1,1.26,0.19,1.29,0.12,7.07,0.89,146.2,2.51,7.41,0.043,10.5,9.58,1.62,0.79,0.1,114.2,"sandy loamier Silt","Uls",22.4,62.8,14.8
"WW-N902-21-SH_01","ohne N",0,78.9,11.2,NA,"Winter Soft Wheat",7,30.9,7.3,18.1,1.26,0.19,1.29,0.12,7.07,0.89,146.2,2.51,7.41,0.043,10.5,9.58,1.62,0.79,0.1,114.2,"sandy loamier Silt","Uls",22.4,62.8,14.8
"WW-N902-21-SH_12","KAS_35_35_30_T2_T3_T5",175,100.23,13.5,40.3,"Winter Soft Wheat",7,30.9,7.3,18.1,1.26,0.19,1.29,0.12,7.07,0.89,146.2,2.51,7.41,0.043,10.5,9.58,1.62,0.79,0.1,114.2,"sandy loamier Silt","Uls",22.4,62.8,14.8
"WW-N902-21-SH_04","AnN_50_50_T2_T4",175,97.13,12.7,30.2,"Winter Soft Wheat",7,30.9,7.3,18.1,1.26,0.19,1.29,0.12,7.07,0.89,146.2,2.51,7.41,0.043,10.5,9.58,1.62,0.79,0.1,114.2,"sandy loamier Silt","Uls",22.4,62.8,14.8
"WW-N902-21-SH_02","Pi46_35_35_30_T2_T3_T5",175,96.95,12.9,31.1,"Winter Soft Wheat",7,30.9,7.3,18.1,1.26,0.19,1.29,0.12,7.07,0.89,146.2,2.51,7.41,0.043,10.5,9.58,1.62,0.79,0.1,114.2,"sandy loamier Silt","Uls",22.4,62.8,14.8
"WW-N903-21-SH_02","Pi46_35_35_30_T2_T3_T5",222,83.1,12.2,51.6,"Winter Soft Wheat",5.1,18.5,9.3,9.5,2.18,0.21,0.94,0.13,3.67,0.22,29.9,1.33,6.46,0.017,6.9,4.86,0.71,0.47,0.1,87.5,"medium loamier Sand","Sl3",65.6,25.7,8.7
"WW-N903-21-SH_11","Pp_AnN_35_65_T1_T3",222,80.88,11.8,47.3,"Winter Soft Wheat",5.1,18.5,9.3,9.5,2.18,0.21,0.94,0.13,3.67,0.22,29.9,1.33,6.46,0.017,6.9,4.86,0.71,0.47,0.1,87.5,"medium loamier Sand","Sl3",65.6,25.7,8.7
"WW-N903-21-SH_05","AnN_50_50_T1_T3",222,79.45,11.4,44,"Winter Soft Wheat",5.1,18.5,9.3,9.5,2.18,0.21,0.94,0.13,3.67,0.22,29.9,1.33,6.46,0.017,6.9,4.86,0.71,0.47,0.1,87.5,"medium loamier Sand","Sl3",65.6,25.7,8.7
"WW-N903-21-SH_12","KAS_35_35_30_T2_T3_T5",222,83.53,12.4,53,"Winter Soft Wheat",5.1,18.5,9.3,9.5,2.18,0.21,0.94,0.13,3.67,0.22,29.9,1.33,6.46,0.017,6.9,4.86,0.71,0.47,0.1,87.5,"medium loamier Sand","Sl3",65.6,25.7,8.7
"WW-N903-21-SH_04","AnN_50_50_T2_T4",222,88.33,12.3,56.7,"Winter Soft Wheat",5.1,18.5,9.3,9.5,2.18,0.21,0.94,0.13,3.67,0.22,29.9,1.33,6.46,0.017,6.9,4.86,0.71,0.47,0.1,87.5,"medium loamier Sand","Sl3",65.6,25.7,8.7
"WW-N903-21-SH_08","AnN_Pp_70_30_T1_T4",222,84.13,11.7,49.6,"Winter Soft Wheat",5.1,18.5,9.3,9.5,2.18,0.21,0.94,0.13,3.67,0.22,29.9,1.33,6.46,0.017,6.9,4.86,0.71,0.47,0.1,87.5,"medium loamier Sand","Sl3",65.6,25.7,8.7
"WW-N903-21-SH_09","AnN_Pp_80_20_T1_T4",222,79.5,11.3,43.8,"Winter Soft Wheat",5.1,18.5,9.3,9.5,2.18,0.21,0.94,0.13,3.67,0.22,29.9,1.33,6.46,0.017,6.9,4.86,0.71,0.47,0.1,87.5,"medium loamier Sand","Sl3",65.6,25.7,8.7
"WW-N903-21-SH_03","Pp_35_35_30_T2_T3_T5",222,85.28,12.7,56.3,"Winter Soft Wheat",5.1,18.5,9.3,9.5,2.18,0.21,0.94,0.13,3.67,0.22,29.9,1.33,6.46,0.017,6.9,4.86,0.71,0.47,0.1,87.5,"medium loamier Sand","Sl3",65.6,25.7,8.7
"WW-N903-21-SH_06","AnN_Pp_50_50_T1_T4",222,82.2,11.5,47.1,"Winter Soft Wheat",5.1,18.5,9.3,9.5,2.18,0.21,0.94,0.13,3.67,0.22,29.9,1.33,6.46,0.017,6.9,4.86,0.71,0.47,0.1,87.5,"medium loamier Sand","Sl3",65.6,25.7,8.7
"WW-N903-21-SH_01","ohne N",0,25.98,9.8,NA,"Winter Soft Wheat",5.1,18.5,9.3,9.5,2.18,0.21,0.94,0.13,3.67,0.22,29.9,1.33,6.46,0.017,6.9,4.86,0.71,0.47,0.1,87.5,"medium loamier Sand","Sl3",65.6,25.7,8.7
"WW-N903-21-SH_07","AnN_Pp_70_30_T2_T4",222,86.08,12.4,55.1,"Winter Soft Wheat",5.1,18.5,9.3,9.5,2.18,0.21,0.94,0.13,3.67,0.22,29.9,1.33,6.46,0.017,6.9,4.86,0.71,0.47,0.1,87.5,"medium loamier Sand","Sl3",65.6,25.7,8.7
"WW-N903-21-SH_10","Pp_AnN_35_65_T2_T3",222,85.63,12.2,53.4,"Winter Soft Wheat",5.1,18.5,9.3,9.5,2.18,0.21,0.94,0.13,3.67,0.22,29.9,1.33,6.46,0.017,6.9,4.86,0.71,0.47,0.1,87.5,"medium loamier Sand","Sl3",65.6,25.7,8.7
"WW-N910-21-MV_06","AnN_Pp_50_50_T1_T4",200,79.3,13.6,42.5,"Winter Soft Wheat",6.4,13.9,3.4,10.9,0.7,0.12,2.04,0.12,2.1,0.53,91.73,1.59,4.1,0.051,4.2,3.91,0.84,0.44,0.1,123.6,"medium sandy loam","Sl3",67.2,24.3,8.5
"WW-N910-21-MV_05","AnN_50_50_T1_T3",200,78.71,13.2,39.9,"Winter Soft Wheat",6.4,13.9,3.4,10.9,0.7,0.12,2.04,0.12,2.1,0.53,91.73,1.59,4.1,0.051,4.2,3.91,0.84,0.44,0.1,123.6,"medium sandy loam","Sl3",67.2,24.3,8.5
"WW-N910-21-MV_03","Pp_35_35_30_T2_T3_T5",200,78.06,13.9,43,"Winter Soft Wheat",6.4,13.9,3.4,10.9,0.7,0.12,2.04,0.12,2.1,0.53,91.73,1.59,4.1,0.051,4.2,3.91,0.84,0.44,0.1,123.6,"medium sandy loam","Sl3",67.2,24.3,8.5
"WW-N910-21-MV_12","KAS_35_35_30_T2_T3_T5",200,76.07,14,41.5,"Winter Soft Wheat",6.4,13.9,3.4,10.9,0.7,0.12,2.04,0.12,2.1,0.53,91.73,1.59,4.1,0.051,4.2,3.91,0.84,0.44,0.1,123.6,"medium sandy loam","Sl3",67.2,24.3,8.5
"WW-N910-21-MV_08","AnN_Pp_70_30_T1_T4",200,78.08,12.7,36,"Winter Soft Wheat",6.4,13.9,3.4,10.9,0.7,0.12,2.04,0.12,2.1,0.53,91.73,1.59,4.1,0.051,4.2,3.91,0.84,0.44,0.1,123.6,"medium sandy loam","Sl3",67.2,24.3,8.5
"WW-N910-21-MV_02","Pi46_35_35_30_T2_T3_T5",200,78.43,13.1,39,"Winter Soft Wheat",6.4,13.9,3.4,10.9,0.7,0.12,2.04,0.12,2.1,0.53,91.73,1.59,4.1,0.051,4.2,3.91,0.84,0.44,0.1,123.6,"medium sandy loam","Sl3",67.2,24.3,8.5
"WW-N910-21-MV_10","Pp_AnN_35_65_T2_T3",200,78.41,13.6,41.6,"Winter Soft Wheat",6.4,13.9,3.4,10.9,0.7,0.12,2.04,0.12,2.1,0.53,91.73,1.59,4.1,0.051,4.2,3.91,0.84,0.44,0.1,123.6,"medium sandy loam","Sl3",67.2,24.3,8.5
"WW-N910-21-MV_11","Pp_AnN_35_65_T1_T3",200,78.5,13.4,41,"Winter Soft Wheat",6.4,13.9,3.4,10.9,0.7,0.12,2.04,0.12,2.1,0.53,91.73,1.59,4.1,0.051,4.2,3.91,0.84,0.44,0.1,123.6,"medium sandy loam","Sl3",67.2,24.3,8.5
"WW-N910-21-MV_09","AnN_Pp_80_20_T1_T4",200,77.9,12.6,35.4,"Winter Soft Wheat",6.4,13.9,3.4,10.9,0.7,0.12,2.04,0.12,2.1,0.53,91.73,1.59,4.1,0.051,4.2,3.91,0.84,0.44,0.1,123.6,"medium sandy loam","Sl3",67.2,24.3,8.5
"WW-N910-21-MV_04","AnN_50_50_T2_T4",200,82.31,13.6,45.9,"Winter Soft Wheat",6.4,13.9,3.4,10.9,0.7,0.12,2.04,0.12,2.1,0.53,91.73,1.59,4.1,0.051,4.2,3.91,0.84,0.44,0.1,123.6,"medium sandy loam","Sl3",67.2,24.3,8.5
"WW-N910-21-MV_07","AnN_Pp_70_30_T2_T4",200,79.86,13.8,44.6,"Winter Soft Wheat",6.4,13.9,3.4,10.9,0.7,0.12,2.04,0.12,2.1,0.53,91.73,1.59,4.1,0.051,4.2,3.91,0.84,0.44,0.1,123.6,"medium sandy loam","Sl3",67.2,24.3,8.5
"WW-N910-21-MV_01","ohne N",0,53.35,9.6,NA,"Winter Soft Wheat",6.4,13.9,3.4,10.9,0.7,0.12,2.04,0.12,2.1,0.53,91.73,1.59,4.1,0.051,4.2,3.91,0.84,0.44,0.1,123.6,"medium sandy loam","Sl3",67.2,24.3,8.5
"WW-N912-21-MV_06","AnN_Pp_50_50_T1_T4",200,93.32,13.7,55.9,"Winter Soft Wheat",5,9.1,5.3,6.7,0.63,0.09,2.03,0.06,1.68,0.28,69.44,1.74,3.34,0.006,2,2.15,0.31,0.37,0.1,141.5,"weakly loamy Sand","Sl2",74.2,20.1,5.7
"WW-N912-21-MV_05","AnN_50_50_T1_T3",200,93.07,12.6,47.4,"Winter Soft Wheat",5,9.1,5.3,6.7,0.63,0.09,2.03,0.06,1.68,0.28,69.44,1.74,3.34,0.006,2,2.15,0.31,0.37,0.1,141.5,"weakly loamy Sand","Sl2",74.2,20.1,5.7
"WW-N912-21-MV_02","Pi46_35_35_30_T2_T3_T5",200,89.7,13.5,50.8,"Winter Soft Wheat",5,9.1,5.3,6.7,0.63,0.09,2.03,0.06,1.68,0.28,69.44,1.74,3.34,0.006,2,2.15,0.31,0.37,0.1,141.5,"weakly loamy Sand","Sl2",74.2,20.1,5.7
"WW-N912-21-MV_01","ohne N",0,50.68,10.7,NA,"Winter Soft Wheat",5,9.1,5.3,6.7,0.63,0.09,2.03,0.06,1.68,0.28,69.44,1.74,3.34,0.006,2,2.15,0.31,0.37,0.1,141.5,"weakly loamy Sand","Sl2",74.2,20.1,5.7
"WW-N912-21-MV_08","AnN_Pp_70_30_T1_T4",200,94.13,13,51.2,"Winter Soft Wheat",5,9.1,5.3,6.7,0.63,0.09,2.03,0.06,1.68,0.28,69.44,1.74,3.34,0.006,2,2.15,0.31,0.37,0.1,141.5,"weakly loamy Sand","Sl2",74.2,20.1,5.7
"WW-N912-21-MV_09","AnN_Pp_80_20_T1_T4",200,95.72,12.8,51.4,"Winter Soft Wheat",5,9.1,5.3,6.7,0.63,0.09,2.03,0.06,1.68,0.28,69.44,1.74,3.34,0.006,2,2.15,0.31,0.37,0.1,141.5,"weakly loamy Sand","Sl2",74.2,20.1,5.7
"WW-N912-21-MV_07","AnN_Pp_70_30_T2_T4",200,89.9,13.4,50.3,"Winter Soft Wheat",5,9.1,5.3,6.7,0.63,0.09,2.03,0.06,1.68,0.28,69.44,1.74,3.34,0.006,2,2.15,0.31,0.37,0.1,141.5,"weakly loamy Sand","Sl2",74.2,20.1,5.7
"WW-N912-21-MV_12","KAS_35_35_30_T2_T3_T5",200,94.91,14,59.3,"Winter Soft Wheat",5,9.1,5.3,6.7,0.63,0.09,2.03,0.06,1.68,0.28,69.44,1.74,3.34,0.006,2,2.15,0.31,0.37,0.1,141.5,"weakly loamy Sand","Sl2",74.2,20.1,5.7
"WW-N912-21-MV_04","AnN_50_50_T2_T4",200,88.62,13.6,50.2,"Winter Soft Wheat",5,9.1,5.3,6.7,0.63,0.09,2.03,0.06,1.68,0.28,69.44,1.74,3.34,0.006,2,2.15,0.31,0.37,0.1,141.5,"weakly loamy Sand","Sl2",74.2,20.1,5.7
"WW-N912-21-MV_10","Pp_AnN_35_65_T2_T3",200,92.7,13.1,50.7,"Winter Soft Wheat",5,9.1,5.3,6.7,0.63,0.09,2.03,0.06,1.68,0.28,69.44,1.74,3.34,0.006,2,2.15,0.31,0.37,0.1,141.5,"weakly loamy Sand","Sl2",74.2,20.1,5.7
"WW-N912-21-MV_11","Pp_AnN_35_65_T1_T3",200,94.98,12.5,48.8,"Winter Soft Wheat",5,9.1,5.3,6.7,0.63,0.09,2.03,0.06,1.68,0.28,69.44,1.74,3.34,0.006,2,2.15,0.31,0.37,0.1,141.5,"weakly loamy Sand","Sl2",74.2,20.1,5.7
"WW-N912-21-MV_03","Pp_35_35_30_T2_T3_T5",200,89.56,14,53.7,"Winter Soft Wheat",5,9.1,5.3,6.7,0.63,0.09,2.03,0.06,1.68,0.28,69.44,1.74,3.34,0.006,2,2.15,0.31,0.37,0.1,141.5,"weakly loamy Sand","Sl2",74.2,20.1,5.7
"WW-N920-21-NI_01","ohne N",0,49.19,10.1,NA,"Winter Soft Wheat",5.6,22.6,9.6,13.7,1.22,0.15,1.36,0.11,0.49,0.41,108.4,4.96,12.04,0.024,7.8,5.6,1.15,0.85,0.1,97.8,"strong loamy sand","Sl4",73.8,13.8,12.4
"WW-N920-21-NI_05","AnN_50_50_T1_T3",190,92.84,12.3,51.5,"Winter Soft Wheat",5.6,22.6,9.6,13.7,1.22,0.15,1.36,0.11,0.49,0.41,108.4,4.96,12.04,0.024,7.8,5.6,1.15,0.85,0.1,97.8,"strong loamy sand","Sl4",73.8,13.8,12.4
"WW-N920-21-NI_10","Pp_AnN_35_65_T2_T3",190,90.93,12.1,47.9,"Winter Soft Wheat",5.6,22.6,9.6,13.7,1.22,0.15,1.36,0.11,0.49,0.41,108.4,4.96,12.04,0.024,7.8,5.6,1.15,0.85,0.1,97.8,"strong loamy sand","Sl4",73.8,13.8,12.4
"WW-N920-21-NI_11","Pp_AnN_35_65_T1_T3",190,98.13,13.9,68.8,"Winter Soft Wheat",5.6,22.6,9.6,13.7,1.22,0.15,1.36,0.11,0.49,0.41,108.4,4.96,12.04,0.024,7.8,5.6,1.15,0.85,0.1,97.8,"strong loamy sand","Sl4",73.8,13.8,12.4
"WW-N920-21-NI_08","AnN_Pp_70_30_T1_T4",190,96.05,12.2,53.3,"Winter Soft Wheat",5.6,22.6,9.6,13.7,1.22,0.15,1.36,0.11,0.49,0.41,108.4,4.96,12.04,0.024,7.8,5.6,1.15,0.85,0.1,97.8,"strong loamy sand","Sl4",73.8,13.8,12.4
"WW-N920-21-NI_03","Pp_35_35_30_T2_T3_T5",190,97.9,13.3,64.2,"Winter Soft Wheat",5.6,22.6,9.6,13.7,1.22,0.15,1.36,0.11,0.49,0.41,108.4,4.96,12.04,0.024,7.8,5.6,1.15,0.85,0.1,97.8,"strong loamy sand","Sl4",73.8,13.8,12.4
"WW-N920-21-NI_04","AnN_50_50_T2_T4",190,90.96,12.2,48.8,"Winter Soft Wheat",5.6,22.6,9.6,13.7,1.22,0.15,1.36,0.11,0.49,0.41,108.4,4.96,12.04,0.024,7.8,5.6,1.15,0.85,0.1,97.8,"strong loamy sand","Sl4",73.8,13.8,12.4
"WW-N920-21-NI_06","AnN_Pp_50_50_T1_T4",190,92.6,12.6,53.2,"Winter Soft Wheat",5.6,22.6,9.6,13.7,1.22,0.15,1.36,0.11,0.49,0.41,108.4,4.96,12.04,0.024,7.8,5.6,1.15,0.85,0.1,97.8,"strong loamy sand","Sl4",73.8,13.8,12.4
"WW-N920-21-NI_09","AnN_Pp_80_20_T1_T4",190,95.56,11.9,50.9,"Winter Soft Wheat",5.6,22.6,9.6,13.7,1.22,0.15,1.36,0.11,0.49,0.41,108.4,4.96,12.04,0.024,7.8,5.6,1.15,0.85,0.1,97.8,"strong loamy sand","Sl4",73.8,13.8,12.4
"WW-N920-21-NI_02","Pi46_35_35_30_T2_T3_T5",190,97.25,13.1,61.6,"Winter Soft Wheat",5.6,22.6,9.6,13.7,1.22,0.15,1.36,0.11,0.49,0.41,108.4,4.96,12.04,0.024,7.8,5.6,1.15,0.85,0.1,97.8,"strong loamy sand","Sl4",73.8,13.8,12.4
"WW-N920-21-NI_07","AnN_Pp_70_30_T2_T4",190,98.05,12.7,59.6,"Winter Soft Wheat",5.6,22.6,9.6,13.7,1.22,0.15,1.36,0.11,0.49,0.41,108.4,4.96,12.04,0.024,7.8,5.6,1.15,0.85,0.1,97.8,"strong loamy sand","Sl4",73.8,13.8,12.4
"WW-N920-21-NI_12","KAS_35_35_30_T2_T3_T5",190,84.76,10.9,34.1,"Winter Soft Wheat",5.6,22.6,9.6,13.7,1.22,0.15,1.36,0.11,0.49,0.41,108.4,4.96,12.04,0.024,7.8,5.6,1.15,0.85,0.1,97.8,"strong loamy sand","Sl4",73.8,13.8,12.4
"WW-N921-21-NI_02","Pi46_35_35_30_T2_T3_T5",163,93.25,11.6,57.5,"Winter Soft Wheat",7.3,8.9,4.9,12.6,1.67,0.1,0.46,0.14,0.55,1.15,74.8,1.66,13.32,0.061,15.3,13.8,1.29,0.42,0.1,101.4,"silty loam","Lu",24.7,53.3,21.9
"WW-N921-21-NI_04","AnN_50_50_T2_T4",163,93.53,11.9,60.8,"Winter Soft Wheat",7.3,8.9,4.9,12.6,1.67,0.1,0.46,0.14,0.55,1.15,74.8,1.66,13.32,0.061,15.3,13.8,1.29,0.42,0.1,101.4,"silty loam","Lu",24.7,53.3,21.9
"WW-N921-21-NI_03","Pp_35_35_30_T2_T3_T5",163,95.05,11.9,62.5,"Winter Soft Wheat",7.3,8.9,4.9,12.6,1.67,0.1,0.46,0.14,0.55,1.15,74.8,1.66,13.32,0.061,15.3,13.8,1.29,0.42,0.1,101.4,"silty loam","Lu",24.7,53.3,21.9
"WW-N921-21-NI_10","KAS_35_35_30_T2_T3_T5",163,94.18,12.1,63.3,"Winter Soft Wheat",7.3,8.9,4.9,12.6,1.67,0.1,0.46,0.14,0.55,1.15,74.8,1.66,13.32,0.061,15.3,13.8,1.29,0.42,0.1,101.4,"silty loam","Lu",24.7,53.3,21.9
"WW-N921-21-NI_01","ohne N",0,55.53,8.3,NA,"Winter Soft Wheat",7.3,8.9,4.9,12.6,1.67,0.1,0.46,0.14,0.55,1.15,74.8,1.66,13.32,0.061,15.3,13.8,1.29,0.42,0.1,101.4,"silty loam","Lu",24.7,53.3,21.9
"WW-N921-21-NI_07","AnN_Pp_70_30_T2_T4",163,93,11.7,58.5,"Winter Soft Wheat",7.3,8.9,4.9,12.6,1.67,0.1,0.46,0.14,0.55,1.15,74.8,1.66,13.32,0.061,15.3,13.8,1.29,0.42,0.1,101.4,"silty loam","Lu",24.7,53.3,21.9
